firm_id,date,text
General Electric,2017-4,"Zodiac said on April 14 it would delay publication of its half-year results by a week from April 20, saying it had too much on its plate due to the talks. [nL8N1HM1AQ]"
General Electric,2017-4,Reuters reported this month that Safran is exploring plans to lower its $9 billion bid for Zodiac Aerospace and may simplify its structure amid continued turmoil at the seats maker and pressure from its own shareholders. [nL8N1HM1I7]
General Electric,2017-4,"British hedge fund TCI renewed criticism of the deal on Tuesday, saying Safran should suspend the talks pending an audit."
General Electric,2017-4,"Safran Chief Executive Philippe Petitcolin said the company was ""not distracted by this or that investor which chooses to express itself publicly""."
General Electric,2017-4,"Despite doubts raised by some investors over its plans to buy Zodiac, Safran shares have risen since the talks began."
General Electric,2017-4,"Jefferies analyst Sandy Morris said this may be explained by a relatively trouble-free launch so far of the LEAP engine, co-produced with General Electric in the CFM International venture, as well as mishaps affecting rival engine maker Pratt & Whitney."
General Electric,2017-4,"CFM still faces a major hurdle in executing plans for LEAP engine deliveries this year but there have been few problems so far and the first Boeing 737 MAX is on time, he wrote in a note."
General Electric,2017-4,"Deliveries of Pratt & Whitney's engines, which compete with LEAP on the Airbus A320neo, have been slowed by various snags."
General Electric,2017-4,One expert said as many as 72 Pratt engines have been taken off wing for inspection or repairs since entering service.
General Electric,2017-4,"As of mid-April, industry sources say Airbus had delivered a total of 100 A320neo aircraft since the fuel-efficient plane entered service in January 2016, including 53 fitted with Pratt & Whitney engines and the rest with CFM's LEAP engines."
General Electric,2017-4,CFM's shareholders have said they could deliver 450 to 500 LEAP engines this year instead of 500 stated earlier. [nL3N1HT3QI]
General Electric,2017-4,"Petitcolin reaffirmed that CFM would be interested in a possible new twin-aisle, mid-market plane being studied by Boeing."
General Electric,2017-4,{{20170425T160338.662+0000}}EXCLUSIVE-GE in talks with Irish firm on Chilean wind venture - sources By Gram Slattery
General Electric,2017-4,"SANTIAGO, April 25 (Reuters) - General Electric Co is in talks with an independent energy producer to make a significant move into wind power in Chile, two people with knowledge of the process told Reuters, as the conglomerate expands its global renewable footprint."
General Electric,2017-4,"GE is in talks to provide turbines for wind farms to be developed by Ireland's Mainstream Renewable Power throughout Chile, according to the sources, who requested anonymity as the matter is private."
General Electric,2017-4,"The U.S. company would likely take an equity stake in the projects, which would be financed with a mixture of equity and debt, according to one source."
General Electric,2017-4,"The sources did not say what percentage of the project would be funded by each party. The wind farms being set up would require a total investment of up to $1.6 billion, Mainstream has said."
General Electric,2017-4,"Mainstream declined to comment, and GE said it did not comment on rumors or speculation as a matter of company policy."
General Electric,2017-4,"Renewable energy is booming in Chile, which has a tiny hydrocarbon industry but abundant wind and sun. Last year, European renewables firms, including Mainstream, won big in a large auction to supply Chile with power for two decades, beginning in 2021.[nL1N1AY18D]"
General Electric,2017-4,"There have been setbacks, such as delays in the construction of transmission lines and flagging demand from Chile's copper mines. Many of the auction winners are seeking deep-pocketed partners as they embark on project construction."
General Electric,2017-4,"A partnership in Chile would mark the second such deal between Mainstream and GE. Last year, the two said they were teaming up for over $2 billion of investments in wind power in Vietnam, where GE would provide technology and a portion of the funding. [nL4N1D825C]"
General Electric,2017-4,"It would also come during a broader wind power push by GE. In October, the company said it will buy LM Wind Power, a maker of rotor blades used in wind turbines, for $1.65 billion.[nL4N1CH3LD]"
General Electric,2017-4,"Mainstream will build seven utility-scale wind farms to provide some 986 megawatts of power at a relatively low price of around $40 per megawatt-hour, according to the terms of the purchase agreement in last year's auction."
General Electric,2017-4,The sources did not specify if the GE partnership would apply to all seven wind farms.
General Electric,2017-4,"The deal would mark the first significant move into Chilean renewables by GE. The company has long provided services to power generators in Chile, and in April 2016, GE bought into traditional energy in the nation by acquiring 75 percent of a gas-fired power plant."
General Electric,2017-4,{{20170425T150752.296+0000}}UPDATE 3-Baker Hughes expects N.America revenue to rise in 2nd quarter* Expects continued activity reduction in Gulf of Mexico
General Electric,2017-4,* Q1 loss of 24 cents per share vs est. loss of 21 cents
General Electric,2017-4,"April 25 (Reuters) - Baker Hughes Inc said on Tuesday it expects revenue from North America to rise in the current quarter from the first as oil producers drill more onshore wells, helping the oilfield service provider make up for a fall in demand in the Gulf of Mexico."
General Electric,2017-4,"Oil producers are spending more on lucrative shale fields to take advantage of oil prices stabilizing at over $50 per barrel, while clamping down on expensive and time-consuming offshore projects."
General Electric,2017-4,"""Activity growth in the U.S. onshore well construction product lines is forecast to more than offset the seasonal decline in Canada and ongoing activity reductions in the Gulf of Mexico,"" Chief Financial Officer Kimberly Ross said in a post-earnings call."
General Electric,2017-4,"Larger rival Halliburton Co said on Monday oil producers were completing nearly as many wells as they were drilling, leading to revenue and margin growth in its completion and production unit. [nL4N1HW3T4]"
General Electric,2017-4,Market leader Schlumberger said on Friday that it was redeploying service capacity and technical support resources from the Gulf of Mexico to other markets.
General Electric,2017-4,"Shares of Baker Hughes, which reported a bigger-than-expected loss on Tuesday, fell as much as 4.3 percent to $56.15, before paring losses to trade down marginally."
General Electric,2017-4,"The company, which is being acquired by General Electric Co , said quarterly revenue fell 15.3 percent to $2.26 billion in the first quarter ended March 31."
General Electric,2017-4,"Analysts' on average had expected revenue of $2.27 billion, according to Thomson Reuters I/B/E/S."
General Electric,2017-4,"In contrast, Schlumberger's first quarter revenue rose 5.7 percent and Halliburton's 1.9 percent."
General Electric,2017-4,"Baker Hughes is much more exposed than Halliburton to international markets, where activity and pricing for oilfield services has remained persistently low."
General Electric,2017-4,"About 31 percent of Baker Hughes' total revenue comes from North America, with operations in the Gulf of Mexico account for 15 percent of its revenue from the region."
General Electric,2017-4,"Net loss attributable to Baker Hughes narrowed to $129 million, or 30 cents per share, in the first quarter ended March 31, from $981 million, or $2.22 per share, a year earlier. [nBw7hQ3Xya]"
General Electric,2017-4,"According to Thomson Reuters I/B/E/S, the company lost 24 cents per share, on an adjusted basis. Analysts' on average had estimated a loss of 21 cents."
General Electric,2017-4,GE said last week the merger of its oil and gas business with Baker Hughes remained on track to close in mid-2017.
General Electric,2017-4,"Up to Monday's close, Baker Hughes shares had fallen 9.7 percent this year, compared to a 8.8 percent decline in globally-traded Brent crude prices ."
General Electric,2017-4,{{20170425T140043.729+0000}}EXCLUSIVE-Boeing near decision to launch 737-10 jet -sources* Boeing seen launching latest version of workhorse jet in June
General Electric,2017-4,* Design decision has direct bearing on battle for jet sales
General Electric,2017-4,"PARIS, April 25 (Reuters) - Boeing is nearing a decision to launch a larger version of its 737 workhorse jet within two months to counter strong sales of the Airbus A321neo, after a breakthrough on the design for one of its parts, industry sources said."
General Electric,2017-4,"The 737 MAX 10 would narrow the gap between the 178-220 seat 737-9, which first flew this month, and the 185-240 seat A321neo, which dominates the top end of a market for narrowbody jets worth $2 trillion over 20 years. [nL3N1HL2YZ]"
General Electric,2017-4,"Boeing has been studying how to solve a tricky problem with the design of the plane's landing gear, without adding cost or delaying a 2020 target for first deliveries."
General Electric,2017-4,"The sources said a solution had been found and that Boeing was talking more deliberately to airlines about launching the 737-10 at the Paris Airshow in June. Boeing is said to anticipate a total market of 1,000 of the planes."
General Electric,2017-4,"""Boeing is actively engaged in discussions with customers about the 737 MAX 10X,"" a spokesman said. ""No decision has been made on the airplane and any discussion on timing of a possible launch would be speculative."""
General Electric,2017-4,"Reuters reported last year that the 737-10 marks a tactical response to the A321neo, while Boeing works on strategic plans for a 220-260-seat twin-aisle, mid-market jet. [nL8N18Q0PX]"
General Electric,2017-4,But it has produced a puzzle so tricky that Boeing has asked for help from its combat jet experts to design a space-saving gear for the 737-10.
General Electric,2017-4,A solution is needed because the 737-10 will be longer than the 737-9 to make room for about 12 extra seats. The landing gear must become taller too or the tail could scrape the runway.
General Electric,2017-4,"Anxious to avoid costly changes to the rest of the plane and stay on schedule, Boeing aims to make the gear longer only when needed, but small enough to fit in the 737's existing wheel bay."
General Electric,2017-4,It has not made final decisions but is testing an advanced proposal to allow the 737 to effectively sit back on its heels as it leaves the runway.
General Electric,2017-4,"This is what aerospace engineers call a ""semi-levered"" design and is a nod to two bigger jets: the 777 and 787-10."
General Electric,2017-4,"In a further twist, the gear would lengthen telescopically for the 737-10 to charge down the runway. Afterwards, it would shrink again to retract into the same space."
General Electric,2017-4,Drawing-board decisions like these feed directly into the battle for jet sales.
General Electric,2017-4,"A longer gear allows pilots to use the same take-off angle rather than easing off to avoid striking the runway with the tail of the longer jet. Shallower take-offs need more runway, limiting the number of airports served and restricting sales."
General Electric,2017-4,"Airbus, which declined comment, will try to persuade potential 737-10 buyers that it is little different from the slow-selling 737-9. It is meanwhile said to be working on its own improvements to the A320 family codenamed A320neo-plus."
General Electric,2017-4,"Market sources say Boeing is offering 5 percent lower costs per seat than the A321neo for the 737-10. Some experts are more cautious on operating costs, leaving jetmakers to slug it out over two other important drivers: range and performance."
General Electric,2017-4,Boeing decided against using a bigger engine to boost those features and is gambling that some airlines will prefer extra seats and fly the 737-10 mainly on short routes.
General Electric,2017-4,"Although reports have focused on the clash between the A321neo and 737-9/10, industry sources say it's not just the top end of the narrowbody market that drives the new design."
General Electric,2017-4,"Because most carriers stick to one jet family, they say Boeing seems worried the A321neo's success could prompt fleet decisions that weaken the smaller 737 MAX 8. The 737-10 would thus be an extra rampart to defend Boeing's biggest cash cow."
General Electric,2017-4,"""It's a defensive move. Boeing wants to prevent the A321neo being a Trojan Horse in its own fleet,"" one strategist said."
General Electric,2017-4,Lantheus and GE Healthcare announce the signing of a definitive license agreement for worldwide development and commercialization of Flurpiridaz F 18 - Reuters Investor Briefs
General Electric,2017-4,"{{20170425T124241.665+0000}}Lantheus and GE Healthcare announce the signing of a definitive license agreement for worldwide development and commercialization of Flurpiridaz F 18April 25 (Reuters) - General Electric Co <GE.N>:Lantheus and GE Healthcare announce the signing of a definitive license agreement for worldwide development and commercialization of Flurpiridaz F 18.Lantheus Holdings - Under the agreement, GE Healthcare will lead and fund development program of"
General Electric,2017-4,{{20170425T122408.462+0000}}BRIEF-Lantheus and GE Healthcare announce the signing of a definitive license agreement for worldwide development and commercialization of Flurpiridaz F 18BRIEF-Lantheus and GE Healthcare announce the signing of a definitive license agreement for worldwide development and commercialization of Flurpiridaz F 18
General Electric,2017-4,* Lantheus and GE Healthcare announce the signing of a definitive license agreement for worldwide development and commercialization of Flurpiridaz F 18
General Electric,2017-4,"* Lantheus Holdings - Under the agreement, GE Healthcare will lead and fund development program of Flurpiridaz F18, including second phase III clinical study"
General Electric,2017-4,"* Lantheus Holdings says it will receive $5 million upfront cash payment and, if successful, up to $60 million in regulatory and sales milestones payments"
General Electric,2017-4,{{20170425T104301.100+0000}}EXCLUSIVE-Boeing near decision to launch 737-10 jet -sources* Boeing may launch latest version of workhorse jet in June
General Electric,2017-4,* Design decision has direct bearing on battle for jet sales
General Electric,2017-4,"PARIS, April 25 (Reuters) - Boeing is nearing a decision to launch a larger version of its 737 workhorse jet within two months to counter strong sales of the Airbus A321neo, after a breakthrough on the design for one of its parts, industry sources said."
General Electric,2017-4,"The 737 MAX 10 would narrow the gap between the 178-220 seat 737-9, which first flew this month, and the 185-240 seat A321neo, which dominates the top end of a market for narrowbody jets worth $2 trillion over 20 years. [nL3N1HL2YZ]"
General Electric,2017-4,"Boeing has been studying how to solve a tricky problem with the design of the plane's landing gear, without adding cost or delaying a 2020 target for first deliveries."
General Electric,2017-4,"The sources said a two-part technical solution is being tested and that Boeing is negotiating with airlines with the aim of launching the 737-10 at the Paris Airshow in June. Boeing is said to anticipate a total market of 1,000 of the planes."
General Electric,2017-4,"""Boeing is actively engaged in discussions with customers about the 737 MAX 10X,"" a spokesman said."
General Electric,2017-4,"""No decision has been made on the airplane and any discussion on timing of a possible launch would be speculative."""
General Electric,2017-4,"Reuters reported last year that the 737-10 marks a tactical response to the A321neo, while Boeing works on strategic plans for a 220-260-seat twin-aisle, mid-market jet. [nL8N18Q0PX]"
General Electric,2017-4,But it has produced a puzzle so tricky that Boeing has asked for help from its combat jet experts to design a space-saving gear for the 737-10.
General Electric,2017-4,A solution is needed because the 737-10 will be longer than the 737-9 to make room for about 12 extra seats. The landing gear must become taller too or the tail could scrape the runway.
General Electric,2017-4,"Anxious to avoid costly changes to the rest of the plane and stay on schedule, Boeing aims to make the gear longer only when needed, but small enough to fit in the 737's existing wheel bay."
General Electric,2017-4,It has not made final decisions but is testing an advanced proposal to allow the 737 to effectively sit back on its heels as it leaves the runway.
General Electric,2017-4,"This is what aerospace engineers call a ""semi-levered"" design and is a nod to two bigger jets: the 777 and 787-10."
General Electric,2017-4,"In a further twist, the gear would lengthen telescopically for the 737-10 to charge down the runway. Afterwards, it would shrink again to retract into the same space."
General Electric,2017-4,Drawing-board decisions like these feed directly into the battle for jet sales.
General Electric,2017-4,"A longer gear allows pilots to use the same take-off angle rather than easing off to avoid striking the runway with the tail of the longer jet. Shallower take-offs need more runway, limiting the number of airports served and restricting sales."
General Electric,2017-4,"Airbus, which declined comment, is likely to try to persuade potential 737-10 buyers that it is little different from the slow-selling 737-9. Sources say it is meanwhile working on its own improvements to the A320 family codenamed A320neo-plus."
General Electric,2017-4,"Experts say more capacity could put costs per seat of the 737-10 in the same ballpark as the A321neo, leaving jetmakers to slug it out over range and performance."
General Electric,2017-4,Boeing decided against using a bigger engine to boost those two features. It is gambling that some airlines will prefer extra seats and fly the 737-10 mainly on short routes.
General Electric,2017-4,"Although reports have focused on the clash between the A321neo and 737-9/10, industry sources say it's not just the top end of the narrowbody market that drives the new design."
General Electric,2017-4,"Because most carriers stick to one jet family, they say Boeing seems worried the A321neo's success could prompt fleet decisions that weaken the smaller 737 MAX 8, its main cash cow."
General Electric,2017-4,"""It's a defensive move. Boeing wants to prevent the A321neo being a Trojan Horse in its own fleet,"" one strategist said."
General Electric,2017-4,{{20170425T103949.837+0000}}Baker Hughes' revenue falls 15.3 pct on lower offshore spendingApril 25 (Reuters) - Oilfield services provider Baker Hughes Inc reported a 15.3 percent fall in quarterly revenue due to lower spending by customers in the Gulf of Mexico and pricing pressure in markets outside North America.
General Electric,2017-4,"The company, which is being acquired by General Electric , said its revenue fell to $2.26 billion from $2.67 billion a year earlier. Net loss attributable to Baker Hughes narrowed to $129 million, or 30 cents per share, in the first quarter ended March 31, from $981 million, or $2.22 per share, a year earlier. [nBw7hQ3Xya]"
General Electric,2017-4,"The quarter included about $114 million in charges, compared with $280 million a year ago."
General Electric,2017-4,{{20170425T093631.476+0000}}EXCLUSIVE-Boeing near decision to launch 737-10 jet -sources* Boeing may launch latest version of workhorse jet in June
General Electric,2017-4,"PARIS, April 25 (Reuters) - Boeing is nearing a decision to launch a larger version of its 737 workhorse jet within two months to counter strong sales of the Airbus A321neo, after a breakthrough on the design for one of its parts, industry sources said."
General Electric,2017-4,"The 737 MAX 10 would narrow the gap between the 178-220 seat 737-9, which first flew this month, and the 185-240 seat A321neo, which dominates the top end of the market for narrowbody jets. [nL3N1HL2YZ]"
General Electric,2017-4,"Boeing has been studying how to solve a tricky problem with the design of the plane's landing gear, without adding cost or delaying a 2020 target for first deliveries."
General Electric,2017-4,The sources said a two-part technical solution is being tested and that Boeing is negotiating with airlines with the aim of launching the 737-10 at the Paris Airshow in June.
General Electric,2017-4,"""Boeing is actively engaged in discussions with customers about the 737 MAX 10X,"" a spokesman said."
General Electric,2017-4,"""No decision has been made on the airplane and any discussion on timing of a possible launch would be speculative."""
General Electric,2017-4,"Reuters reported last year that the 737-10 marks a quick tactical response to the A321neo, while Boeing works on pivotal plans for a 220-260-seat twin-aisle, mid-market jet. [nL8N18Q0PX]"
General Electric,2017-4,But it has produced a puzzle so tricky that Boeing has asked for help from its combat jet experts to design a space-saving gear for the 737-10.
General Electric,2017-4,A solution is needed because the 737-10 will be longer than the 737-9 to make room for about 12 extra seats. The landing gear must become taller too or the tail could scrape the runway.
General Electric,2017-4,"Anxious to avoid costly changes to the rest of the plane and stay on schedule, Boeing aims to make the gear longer only when needed, but small enough to fit in the 737's existing wheel bay."
General Electric,2017-4,It has not made final decisions but is testing an advanced proposal to allow the 737 to effectively sit back on its heels as it leaves the runway.
General Electric,2017-4,"This is what aerospace engineers call a ""semi-levered"" design and is a nod to two bigger jets: the 777 and 787-10."
General Electric,2017-4,"In a further twist, the gear would lengthen telescopically for the 737-10 to charge down the runway. Afterwards, it would shrink again to retract into the same space."
General Electric,2017-4,"Boeing is said to anticipate a market of 1,000 of the planes."
General Electric,2017-4,"{{20170425T090445.233+0000}}Boeing near decision to launch 737-10 jet -sourcesPARIS, April 25 (Reuters) - Boeing is nearing a decision to launch a larger version of its 737 passenger jet to counter strong sales of the Airbus A321neo, after a breakthrough on the design for one of its parts, industry sources said."
General Electric,2017-4,"The 737-10 would narrow the gap between the 178-220 seat 737-9, which first flew this month, and the 185-240 seat A321neo, which dominates the top end of the market for narrowbody jets."
General Electric,2017-4,"Boeing has been studying how to solve a tricky problem with the design of the plane's landing gear, without adding cost or delaying a 2020 target for first deliveries."
General Electric,2017-4,"The sources said a two-part technical solution is being tested and that Boeing is separately talking to airlines with the aim of launching the 737-10 at the Paris Airshow in June. In all, it is said to anticipate a market of 1,000 of the planes."
General Electric,2017-4,"""Boeing is actively engaged in discussions with customers about the 737 MAX 10X,"" a spokesman said."
General Electric,2017-4,"""No decision has been made on the airplane and any discussion on timing of a possible launch would be speculative."""
General Electric,2017-4,{{20170424T230005.758+0000}}ANALYSIS-Ready for take-off? China's answer to Boeing now just needs to sell* COMAC C919 expected to make maiden flight within weeks
General Electric,2017-4,"SHANGHAI/PARIS, April 25 (Reuters) - When China unveiled an historic order for its first large commercial jetliner at a national air show in 2010, Western journalists were kept away, and only local media were allowed to witness a major turning point in China's aviation ambitions."
General Electric,2017-4,"The COMAC C919 jet is expected to stage its maiden flight in the coming weeks, and foreign media and potential buyers will be invited in force - illustrating how Beijing is adjusting to competition for a slice of global jet sales worth $2 trillion over the next 20 years."
General Electric,2017-4,"But after three years of delays and almost a decade in development, China's answer to the Boeing 737 and its state-owned designers face a daunting phase: selling the jet abroad in a market dominated by Boeing and Airbus ."
General Electric,2017-4,"""They will be trying to compete on price against people who are building aircraft at a much faster pace and with more experience, so there's a risk of getting bled dry,"" said Richard Aboulafia, aerospace analyst at Virginia-based Teal Group."
General Electric,2017-4,"Commercial Aircraft Corporation of China (COMAC) has some cards to play: its plane has Western engines and avionics coupled with a new design; it's rolling out a pilot training programme, expanding international staff and has strong, behind-the-scenes backing from Beijing, industry executives say."
General Electric,2017-4,"And though still unproven, COMAC could be the single biggest threat over the coming decades to the dominance of Boeing and Airbus, both in China's own huge aviation market and, longer-term, overseas. The C919 is the first step to this."
General Electric,2017-4,"Beijing's backing for the single-aisle plane gives COMAC a springboard in the world's fastest-growing domestic market, even though the company acknowledges much bigger hurdles abroad."
General Electric,2017-4,"""You can't compare us to Boeing or Airbus, they're in a different strategic stage... We took half a century to solve the first strategic issue (of plane development), it will also take many years to solve the second (market) problem,"" said Jeff Cheng, a spokesman for COMAC. ""After the first flight, we have to focus and research on how to improve the plane's and COMAC's market competitiveness."""
General Electric,2017-4,"Eric Chen, president of Airbus Commercial Aircraft China, welcomed the competition from COMAC, and a China-based spokesman for Boeing congratulated the company on developing the C919."
General Electric,2017-4,"The C919 has chalked up 570 firm orders and commitments from 23 customers, mainly Chinese state-backed airlines and leasing companies, but says it is not able to give a breakdown."
General Electric,2017-4,"In comparison, the latest version of the Boeing 737 had more than 3,000 firm orders before it flew last January."
General Electric,2017-4,"Those types of numbers from the two big global planemakers come after decades of trimming costs and honing marketing pitches. The two have global support networks able to respond whenever a jet breaks down just about anywhere, and the number of jets flying makes it easier for airlines to raise loans to buy them."
General Electric,2017-4,"While Chinese financiers have muscled into the global aviation arena, COMAC has a relatively low-key presence at international air shows and has said the C919 will initially be aimed at the domestic market. But there are signs it's adopting a more outward-facing approach."
